code;label;department;ca_ht;ca_ttc;quantity;avg_weekly_quantity;nb_lines;cumulative_pct;is_priority_80
100125454;HUIL TOURNESOL 1L PET OLEOR;HUILE DE TOURNESOL;1025280.0;1209600.0;576.0;15.689;254;56.52;True
100027584;PATE A TART NUTELLA 750G POT;PATES A TARTINER;1024734.0;1209250.0;169.0;4.603;144;56.58;True
100045268;LAIT C N S 150G BR BLEU;LAIT CONCENTRE NON SUCRE;1021415.0;1113250.0;2876.0;78.335;215;56.63;True
100385559;EAU MIN PET 25CL AWA;EAUX MINERALES PLATES IMP;1000640.0;1180000.0;9440.0;257.121;230;56.69;True
100017429;BOISS ICE TEA PECHE BTE 33CL LIPTON;BOISSON AUX FRUITS PLATES;999117.0;1178926.0;1635.0;44.533;288;56.74;True
100026803;YAOURT NATURE 125G YOP;YAOURTS LAIT ENT/NAT/FRUI;991169.0;1170550.0;3954.0;107.696;865;56.79;True
100446452;WHISKY PECHE YACHTING 20CL SODIAL C;AUTRES LIQ/BASE COCKTAILS;991163.0;1169500.0;2530.0;68.911;231;56.85;True
037080075;WHISKY CHIVAS REGA 43% 75CL;SCOTCH BLENDED =ET>12ANS;988464.0;1166400.0;48.0;1.307;43;56.9;True
100300127;PISTOLET   (S2P);PAIN BLANC;987000.0;987000.0;19740.0;537.665;5943;56.95;True
100328029;HUIL VEGET 90CL AYA;HUILES PALM VEGETALE;986739.0;1164425.0;1003.0;27.319;390;57.01;True
100601196;SAV N�8 BAR 520G BF;sav menage /lessive;981263.0;1157900.0;1291.0;35.163;299;57.06;True
100075980;BOISS INST BTE 400G MILO;CACAO POUDRE;975303.0;1150800.0;411.0;11.195;286;57.11;True
D20230999999;GENERIQUE SURGELE;GENERIQUE SURGELE;973437.0;1148355.0;800.0;21.79;471;57.16;True
100520700;"TV LED 50"" UHD/4K DECODE INT NASCO";TV ECRANS PLATS      3161;968816.0;1143200.0;8.0;0.218;7;57.22;True
100467495;GAZIN 5 FEUX 90X60 INOX MIDEA;CUISINIERES 5 FEUX G 1148;965764.0;1139600.0;4.0;0.109;4;57.27;True
100044334;JAVEL SUPER CLEAN 8  4L;eau de javel;959477.0;1132361.0;638.0;17.377;410;57.32;True
100026806;YAOURT AROMATISE VANILLE 125G YOP;YAOURTS STAND AROMATISES;952282.0;1124600.0;3809.0;103.747;1072;57.37;True
100421603;VDCE TERRE DE CRUS;VIN DE PAYS ROUGE;951978.0;1123324.0;356.0;9.696;70;57.42;True
100479284;ESSUIE TT LARGE 1=8RLX 2PLIS STYLE;ESSUIE TOUT;951326.0;1122563.0;708.0;19.284;331;57.47;True
100492656;YAOURT LABAN CANDIA 1KG;YAOURTS STANDARDS NATURE;948577.0;1119300.0;492.0;13.401;224;57.52;True
100601781;BOISS GAZ YOUKI OR BTE 33CL SOLIBRA;ORANGE (fanta,,,);945662.0;1116000.0;4188.0;114.07;284;57.57;True
100305119;BOISS GAZ  BTE 33CL MOKA CAF;COLAS (coca cola pepsi..);937232.0;1106100.0;4128.0;112.436;351;57.62;True
035035101;CHAMP LAURENT P BRT;CHAMPAGNES BRUT;936772.0;1105400.0;32.0;0.872;20;57.67;True
037081104;VODKA SMIRNOFF RGE;VODKAS;933916.0;1102000.0;116.0;3.16;46;57.72;True
021021420;TOM PELEE 800G SOLEMIO;TOMATES ENTIERES;928516.0;1095592.0;669.0;18.222;188;57.77;True
100421877;PAIN ARABE PM X10;PAINS SPECIAUX;922350.0;922350.0;1419.0;38.65;1072;57.82;True
100426712;LESS PDRE MACH AUTOMAT 2 970KG BEKO;less pdre machine;922059.0;1088009.0;124.0;3.377;108;57.87;True
100673874;BOISS ENERG CITRON 25CL CODY S;ENERGETIQUES(atlon...);912123.0;1075925.0;3729.0;101.568;419;57.92;True
100660147;RHUM COLA DRINK 18% 25CL RODY;RHUMS BRUNS ET AMBRES;911848.0;1076600.0;4672.0;127.253;1196;57.97;True
100305121;BOISS GAZ POM BTE 33CL YOUKI;BOISSON FRUITS GAZEUSES;903916.0;1066650.0;4038.0;109.984;323;58.02;True
100328154;FR COMBI DELAKTIS 12X500G FLECHARD;FROMAGES A CROUTE FL 1480;891670.0;1052298.0;545.0;14.844;286;58.07;True
100027694;LAIT STER ENTIER 1L EURO CANDIA;LAIT LIQUIDE ENTIER;886243.0;966000.0;943.0;25.685;244;58.11;True
100615483;PATE A TART 350G POT NUTELLA;PATES A TARTINER;883104.0;1042025.0;276.0;7.518;242;58.16;True
100681767;"VENT S/P 18"" RCH TLC KY-2818C";VENTILATEUR SUR PIED 3218;882200.0;1041000.0;18.0;0.49;18;58.21;True
100538942;CONGEL BAHUT 2P ARGENT HISENSE;CONGELATEUR BAHUT;871779.0;1028700.0;3.0;0.082;3;58.26;True
100071788;SAC POUB 100LITRES ACIPAC;SAC POUBELLE         2762;866252.0;1022301.0;949.0;25.848;458;58.3;True
100509853;FROMAGE BLANC SALE LABNEH 500GX6;FROMAGES FRAIS NATURE;865672.0;1021475.0;449.0;12.23;336;58.35;True
100621301;COF CHIVAS 12YO 40% 75CL;SCOTCH BLENDED =ET>12ANS;864906.0;1020600.0;42.0;1.144;31;58.4;True
100066943;EMMENTAL RAPE PB SACHET 200G;FROMAGES A PATES P CUITES;862414.0;1017620.0;347.0;9.451;245;58.44;True
100147730;SAC POUB 50LX20 NOIR GAPPY;SAC POUBELLE         2762;860267.0;1015162.0;748.0;20.374;412;58.49;True
100186943;BROCOLI 1KG PINGUIN;TOUS LEGUMES NATURES;858855.0;1013498.0;261.0;7.109;157;58.53;True
100079067;LAIT PDR ENTIER 900G BONNET ROUGE;LAIT EN POUDRE ENTIER;858835.0;936120.0;129.0;3.514;100;58.58;True
100305188;LAIT PDRE INST SCHT 22G/18G BLEU LA;LAIT EN POUDRE ENTIER;856705.0;931200.0;9312.0;253.634;999;58.63;True
036070101;MARTINI RGE 15% 1L;VERMOOTH;854404.0;1008200.0;106.0;2.887;96;58.67;True
100044336;JAVEL SUPER CLEAN 12  1L;eau de javel;851067.0;1004100.0;1593.0;43.389;528;58.72;True
036084050;LIQ GET 27 17,9% 1L PEPPERMINT;VERMOOTH;849560.0;1002500.0;70.0;1.907;63;58.76;True
100618047;BIERE BOCK BTE 33CL SOLIBRA;BIERE BLONDE LOCAL BLLE;843023.0;994125.0;2651.0;72.206;305;58.81;True
100079066;LAIT PDR ENTIER 400G BONNET ROUGE;LAIT EN POUDRE ENTIER;835204.0;910388.0;271.0;7.381;174;58.85;True
036070103;MARTINI BLC 15% 1L;BITTER;833805.0;983900.0;99.0;2.696;84;58.9;True
100666233;PDT FRITE 10/10 2 5 KG M.ARTHUR LT;FRITES SURGELEES;828900.0;978040.0;196.0;5.339;83;58.94;True
100291925;HUIL VEGET 3L DINOR;HUILES PALM VEGETALE;826612.0;975470.0;277.0;7.545;213;58.99;True
100104079;EAU MIN OLGANE 1 8L;EAUX MINERALES PLATES IMP;817619.0;964275.0;2603.0;70.899;346;59.03;True
100075885;SIROP MENTH PAILLOTTES 1L SLAUR;SIROPS ET SUCRE CANNE;814363.0;960829.0;355.0;9.669;318;59.07;True
100564284;CLIM SPLIT 2CV/R410/INV/VIR DOC NAS;SPLIT SYSTEMES 18000;813220.0;959600.0;4.0;0.109;3;59.12;True
100620365;"TV LED 40"" USB/HDMI/DD+ S5 HISENSE";TV ECRANS PLATS      3161;812880.0;959200.0;8.0;0.218;5;59.16;True
100599594;EAU PET BTLE 75CL KIRENE;EAUX SOURCE GAZEUSE NATUR;803430.0;948000.0;790.0;21.518;137;59.2;True
057054710;SVT JET 1P 33X33CMX200 BC O KAY;SERVIETTE JETABLE BLANCHE;795943.0;939531.0;591.0;16.097;296;59.25;True
100173928;GOB TRANSP PLAS BIERE*50 50CL 78009;GOB JETABLE TRANSPARENT;792412.0;935300.0;470.0;12.802;130;59.29;True
100353859;VIN CHILI BLC FRONTERA LATE HARV 18;AUTRES VINS ETRANGERS;791899.0;934430.0;217.0;5.911;74;59.33;True
022022032;SARDIN TOMATE 1/4 CLUB;SARDINE HUILE ET TOMATE;786142.0;927850.0;1687.0;45.949;235;59.37;True
100666741;"TV 43"" BT/HDMI AND*TCL_43S5400A TCL";TV ECRANS PLATS      3161;776524.0;916300.0;7.0;0.191;7;59.42;True
100512621;NECTAR ORANGE TETR.1L PRESSEA;JUS DE FRUITS NECTARS;775866.0;915810.0;1029.0;28.027;453;59.46;True
100512053;GAZIN 4FX 50X50 INOX SILVER SMART;CUISINIERE 4 FEUX GAZ;774411.0;913800.0;12.0;0.327;6;59.5;True
100124975;PAP HYG DOUX 10X10 PAPYRUS;papier toilette ouate;774057.0;913375.0;493.0;13.428;199;59.54;True
100280016;OEUF PLT DE 15 EN CARTON (SBV);OEUFS FRAIS LOCAUX;774050.0;774050.0;345.0;9.397;341;59.58;True
032020103;EAU MIN NAT FICT PK6 X1,5L AWA;EAUX MINERALES PLATES IMP;773463.0;912700.0;424.0;11.549;238;59.62;True
100563933;GAZIN 5FX 90X60/ELECT/ROTISSO MIDEA;CUISINIERES ELECTRIQUE;772712.0;911800.0;2.0;0.054;4;59.67;True
100594358;FARINE DOUCINE 500G SACHETS MMCI;FARIN MENAG T55/PATIS T45;768950.0;768950.0;2366.0;64.444;395;59.71;True
100361920;RIZ VIET PARF 22 5KG MAMAN;RIZ LONG 0% BRISURE;765000.0;765000.0;51.0;1.389;52;59.75;True
100102271;FROM FONDU WELCOME CHEDDAR 10T 200G;FROMAGES FONDUS TRANCHES;757120.0;893350.0;495.0;13.482;258;59.79;True
003003052;CAFE NAJJAR SANS HALL 500G BLEU;CAFE MOULU ROBUSTA CAFEI.;756155.0;892250.0;215.0;5.856;127;59.83;True
100280544;VDT BLC DE BLC SEC JOPALOR 11;VIN DE TABLE BLANC I 3369;752672.0;888150.0;385.0;10.486;85;59.87;True
100202582;MOUTARDE DE DIJON AROMATE 1 KG SIP;MOUTARDE;751357.0;886635.0;257.0;7.0;193;59.91;True
100615297;CLIM SPLIT 1,5CV R410 FCDE BC HISEN;SPLITS SYSTEMES 12000;751184.0;886400.0;6.0;0.163;6;59.95;True
100589822;"TV LED 43"" USB/HDMI/DBY+ S5 HISENSE";TV ECRANS PLATS      3161;750254.0;885300.0;7.0;0.191;9;59.99;True
100337501;VIN MOUSS 1/2 SEC BARON ARIGNAC;MOUSSEUX FRANCAIS NATUREL;748512.0;883200.0;184.0;5.012;79;60.03;True
100393238;CAFE GRAINS EXCELLENCE SCHT 1KG MAL;CAFE MOULU ROBUSTA CAFEI.;738342.0;871200.0;198.0;5.393;36;60.07;True
036070115;CAMPARI BITTER MILANO 25% BTLE 1L;AUTRES (americano campari;730034.0;861400.0;77.0;2.097;68;60.11;True
100044345;JAVEL SUPER CLEAN 8  1L;eau de javel;727897.0;858910.0;1489.0;40.556;418;60.15;True
100154618;INSECT RAMBO AEROSOL 500ML;insecticides anti volants;727750.0;727750.0;410.0;11.167;158;60.19;True
100517825;COGNAC VSOP HENNESSY 70CL 40� ETUI;SINGLE MALT LIBANAIS;724575.0;855000.0;15.0;0.409;10;60.23;True
100642014;SPLIT 1,5CV INVERTR R410 FCD BC SSG;SPLITS SYSTEMES 12000;724323.0;854700.0;3.0;0.082;2;60.26;True
100560773;FRIGO AMERICAIN 2BATT 433L DIST EAU;FRIGO AMERICAIN;723560.0;853800.0;2.0;0.054;2;60.3;True
100452048;EAU MINER BTL/VER 6X25CL SAN PELL;EAUX GAZ/PETIL;723470.0;853700.0;120.0;3.268;95;60.34;True
100017902;HUIL OLIV BON DIA 1L;Huile d'olive        1638;722535.0;852600.0;87.0;2.37;31;60.38;True
100512623;NECT COCKT TETRA 1L PRESSEA;JUS DE FRUITS NECTARS;722477.0;852150.0;741.0;20.183;332;60.42;True
021021412;TOM PELEE 400 G SOLEMIO/SALSA;TOMATES ENTIERES;722222.0;852100.0;1178.0;32.086;370;60.46;True
100067278;CREME CUISSON EXCELLENCE 35% 1L ELV;CREME FRAICHE UHT;721782.0;851686.0;149.0;4.058;105;60.5;True
036070002;RICARD BTLE 45% 1L;RICARD;719773.0;849340.0;62.0;1.689;52;60.54;True
100526752;LESS LIQ DILUE 3L 50 LAV PXM;less liquide;718067.0;847350.0;161.0;4.385;137;60.57;True
100602198;CREME UHT 15% 1L  PB;CREME FRAICHE UHT;717765.0;846954.0;185.0;5.039;86;60.61;True
032020232;EAU MIN BTLE 75CL PERRIER;EAUX GAZ/PETIL;717763.0;846952.0;439.0;11.957;49;60.65;True
004004550;QUAKER OATS BTE 500G FLOCON D'AVOI;CEREALES A CUIRE;717618.0;846600.0;498.0;13.564;370;60.69;True
100289066;PAIN ARABE GM PQT X7;PAINS SPECIAUX;707200.0;707200.0;544.0;14.817;487;60.73;True
100620343;FRIGO 1P 90L SILVER HISENSE;FRIGO 1 PORTE;702540.0;829000.0;10.0;0.272;9;60.77;True
100245564;CG VANILLE 500G CO;CREMES GLACEES;698233.0;823877.0;243.0;6.619;153;60.8;True
100026804;YAOURT NATURE SUCRE 125G YOP;YAOURTS STAND NATURE SUCR;694424.0;820050.0;2792.0;76.047;721;60.84;True
100304517;WHISKY JACK HONEY 35% 70CL;WHISKY BOURBON U.S.A;694083.0;819000.0;39.0;1.062;29;60.88;True
100131385;EAU MIN PACK/6 BTL 1,5L EVIAN;EAUX MINERALES PLATES IMP;688114.0;812000.0;98.0;2.669;76;60.91;True
100031451;RHUM SPICED GOLD 75CL;RHUMS BRUNS ET AMBRES;686080.0;809600.0;64.0;1.743;32;60.95;True
100499817;ESSUIE-TOUT GIANT PRO 500 1RLX;ESSUIE TOUT;685417.0;808777.0;227.0;6.183;132;60.99;True
100057890;RLX ALU 50M SANITEX;PAPIER ALUMINIUM;682500.0;805350.0;273.0;7.436;228;61.02;True
100680007;LAVE LINGE 8KG GRIS STML-8SH SMART;LAVE LINGE HUBLOT    1893;679322.0;801600.0;4.0;0.109;4;61.06;True
100661595;FOUR MO 20L 700W MECA 5PRG KIWI;FOUR MICRO ONDES     1462;676444.0;798200.0;18.0;0.49;20;61.1;True
100148173;ARACHAIDE GRILLEE 75CL MEH;CACAHUETES;676296.0;797900.0;404.0;11.004;267;61.13;True
100352688;OEUF DE 6 CRYSTAL (SBV);OEUFS FRAIS LOCAUX;675900.0;675900.0;751.0;20.455;664;61.17;True
100606892;NOUILLE SHIN CUP NOODLE SOUP 68G;NOUILLES;673736.0;795000.0;424.0;11.549;79;61.21;True
037084056;WHISKY PECHE YACHTING 18% 70CL;AUTRES LIQ/BASE COCKTAILS;673683.0;795000.0;159.0;4.331;119;61.24;True
100007185;VODKA ABSOLUT BLEU 75CL;VODKA SUEDOISE;666615.0;786585.0;64.0;1.743;39;61.28;True
100230855;PUR JUS ANAS BTE 33CL IVORIO;JUS  AUTRES;666321.0;786244.0;1293.0;35.218;262;61.31;True
100271045;NECT OR 2L JFA;JUS DE FRUITS NECTARS;666110.0;785982.0;222.0;6.047;151;61.35;True
D10120999999;ENTRETIEN/DROGUERIE 2;ENTRETIEN/DROGUERIE 2;665280.0;785060.0;687.0;18.712;241;61.38;True
100135090;VIN ESP CUVEE ST JEAN;AUTRES VINS ETRANGERS;663655.0;783100.0;562.0;15.307;65;61.42;True
100564337;"TV LED 43"" FHD SMRT HDR HDMI CLN SG";TV ECRANS PLATS      3161;663221.0;782600.0;4.0;0.109;4;61.46;True
100220577;VDT CUVEE ST JEAN RESERVE;VINS DE TABLE RGE IM 3388;662709.0;782000.0;549.0;14.953;54;61.49;True
100632986;ASSOUPL GRAND AIR 4L SOUPLINE COLGA;adouc/assoup classiques;659761.0;778500.0;83.0;2.261;78;61.53;True
100430650;BAVARIA POMME BTLE 33CL;BIERE SS ALCOOL;659527.0;778500.0;990.0;26.965;122;61.56;True
100503148;RIZ VIET JASMIN BLEU 4,5KG DELICIA;RIZ LONG 0% BRISURE;658575.0;658575.0;196.0;5.339;84;61.6;True
100440058;ESSUIE TT MULT U 6RLX  SANITEX;ESSUIE TOUT;658436.0;776928.0;207.0;5.638;138;61.63;True
100193991;CAFE SOL CLASSIC BTE100G NE;CAFE SOLUBLE INST LYOPHIL;657757.0;776206.0;364.0;9.914;313;61.67;True
100032352;BOISS GAZ PET 1,5L COCA COLA;COLAS (coca cola pepsi..);654465.0;772350.0;813.0;22.144;415;61.7;True
100313539;BIERE BLNDE 5,4% CANS 33CL CODY S;BIERE BLONDE LOCAL BLLE;652744.0;770340.0;2508.0;68.311;96;61.74;True
033244245;BDX MOUTON CADET 2016;BORDEAUX ROUGE   0618;651640.0;768900.0;110.0;2.996;55;61.77;True
009009104;LAIT PDR NIDO 2500G  NESTLE;LAIT EN POUDRE ENTIER;650925.0;709500.0;33.0;0.899;34;61.81;True
100049287;SPAGUETTI N�1.5 200G MAMAN CAPRACI;PATES;647536.0;706850.0;3286.0;89.502;519;61.84;True
100535603;FRIGO COMB 3TIR/1CAS/240L/A+/ARGENT;FRIGO COMBINE;647118.0;763600.0;4.0;0.109;4;61.88;True
100067607;BOCAGE 200G PLAQ 80% MG X40 LACTALI;margarine;646327.0;762636.0;552.0;15.035;218;61.91;True
100402755;RLX ALU 200M SANITEX;PAPIER ALUMINIUM;646002.0;762300.0;63.0;1.716;49;61.95;True
100133110;CUBE MAGGI TABLETTE *10GX60 NESTLE;BOUIL.AIDE CULINAIR  0631;639306.0;754413.0;401.0;10.922;311;61.98;True
100609143;BEURRE DOUX 200G 82% MG GD FERMAGE;BEURRE DOUX          0539;638994.0;754210.0;379.0;10.323;229;62.02;True
100392752;RIZ BASMATI 4 5KG RIZIERE;RIZ BASMATI;637000.0;637000.0;130.0;3.541;109;62.05;True
100075886;SIROP GRDINE PAILLOTTES 1L SLAUR;SIROPS ET SUCRE CANNE;636469.0;750997.0;286.0;7.79;206;62.08;True
014014221;OLIV VTE 5/1 CRESPO M;OLIVES VERTES;635985.0;750450.0;57.0;1.553;44;62.12;True
100272451;THE JAUNE S25 YLTB 2G LIPTON;THE NOIR SACHET;635282.0;749814.0;1090.0;29.689;731;62.15;True
100465863;MOUCH.FACIAL LARG 80 5X4PLIS MED ST;mouchoirs pap sachets;634692.0;749100.0;1362.0;37.097;406;62.19;True
100026460;CREME UHT 1L 35% PB;CREME FRAICHE UHT;632556.0;746410.0;133.0;3.623;80;62.22;True
100075960;CHAMP J.BOURGEOIS BRUT;CHAMPAGNES BRUT;630509.0;744000.0;31.0;0.844;12;62.25;True
100097504;INSECT DOUBLE ACTION 500 ML ORO;insecticides anti volants;629150.0;629150.0;374.0;10.187;206;62.29;True
100407639;SANGRIA TETRA BRK 13% 25CL CH FRCE;VINS DE TABLE RGE LOCAL;627095.0;740000.0;3104.0;84.545;109;62.32;True
100314733;RIZ VIET PARF 900G MAMAN;RIZ LONG 0% BRISURE;627075.0;627075.0;929.0;25.304;328;62.35;True
100615414;LAIT PDRE NIDO 16G/15G NESTLE;LAIT EN POUDRE ENTIER;626617.0;681100.0;6811.0;185.514;982;62.39;True
100512864;EAU MIN.PET 10L KIRENE;EAUX MINERALES PLATES IMP;625869.0;738750.0;591.0;16.097;244;62.42;True
100665043;MACHINE A LAVER HAIER 8KG/HW80-P/BP;LAVE LINGE HUBLOT    1893;625424.0;738000.0;2.0;0.054;2;62.46;True
100208425;BOISS GAZ PET 50CL ORANGINA;ORANGE (fanta,,,);614800.0;725000.0;1450.0;39.494;713;62.49;True
100364965;LAIT PDRE INST 400G VEGETALE LAITY;LAIT EN POUDRE ENTIER;612945.0;668200.0;257.0;7.0;196;62.52;True
022022060;SARDIN PIMENT 1/4 CLUB;SARDINES SAUCE PIMENTEE;608750.0;718750.0;1250.0;34.047;393;62.55;True
100523352;SAC NON TISSE BC 50X55 A ANSE;SAC CABAS;607835.0;715100.0;7151.0;194.774;5839;62.59;True
D20221999999;GENERIQUE CHARCUTERIE LS2;GENERIQUE CHARCUTERIE LS2;607675.0;717134.0;452.0;12.311;371;62.62;True
036070001;PASTIS BTLE 1L 45%  51;APERITIF ANISES AV.ALCOOL;607555.0;716910.0;52.0;1.416;46;62.65;True
100501892;CROISSANT MARGAR 60G C*200 P*64 COR;croissants;600596.0;708250.0;2833.0;77.163;1151;62.68;True
100115212;EAU MIN PETIL PET 50CL SAN PELLEGR;EAUX GAZ/PETIL;599558.0;707455.0;827.0;22.525;151;62.72;True
067067140;MOUCH BTE  X200 PAPYRUS;mouchoirs papiers boites;599179.0;707186.0;727.0;19.802;287;62.75;True
100448328;MARGARINE AYA SPECIALITE TRAD.200G;margarine;598823.0;707050.0;1540.0;41.946;374;62.78;True
100600964;JUS PRESSEA 100% ANANAS 1L;JUS  AUTRES;598446.0;706250.0;433.0;11.794;205;62.81;True
100233339;PAP TOIL HYG DEC MORBY 9X8 SATOCI;papier toilette ouate;598036.0;705714.0;229.0;6.237;152;62.84;True
100587176;LIQ AUX HERBES 70CL JAGERMEISTER;AUTRES LIQ/BASE COCKTAILS;596445.0;703800.0;51.0;1.389;37;62.88;True
032020305;EAU MIN BTLE 1 5L VOLVIC;EAUX MINERALES PLATES IMP;596368.0;703700.0;464.0;12.638;93;62.91;True
100188911;MAYO AROMATE 900ML SIPROCHIM;MAYONNAISES          2049;593835.0;700625.0;295.0;8.035;232;62.94;True
100144372;BDX CONS MER/CAB/SAUV CALVET 2023;BORDEAUX ROUGE   0618;593250.0;700000.0;125.0;3.405;43;62.97;True
100247443;HUIL OLIV 75CL CO BIO;Huile d'olive        1638;591401.0;697850.0;47.0;1.28;17;63.0;True
100283717;MOUCH BLC ULTRA C 4EPAIS BTE X80 CO;mouchoirs papiers boites;586551.0;691950.0;371.0;10.105;74;63.04;True
100271249;SIROP SUCRE CANNE PET 85CL EXOTIC;SIROPS ET SUCRE CANNE;585620.0;690900.0;329.0;8.961;103;63.07;True
100681765;"VENT S/P 16"" RCH TLC KY-2816C";VENTILATEUR SUR PIED 3218;585256.0;690600.0;13.0;0.354;14;63.1;True
100559139;RIZ PARF LG 5KG OKI MOI FOODS;RIZ LONG 0% BRISURE;582200.0;582200.0;164.0;4.467;61;63.13;True
100560723;FRIGO 2P 331L DSTEAU SILVER NASCO;FRIGO 2 PORTES       1475;579408.0;683700.0;3.0;0.082;3;63.16;True
100329624;HISKY J WLKR BLAK 37,5CL 12Y;AUTRES ALCOOLS;576941.0;680800.0;37.0;1.008;32;63.19;True
100455558;CROQ CHN ADLT POLO 15KG VINCENTDIET;ALIMENTS SECS CHIENS;576280.0;680000.0;20.0;0.545;19;63.22;True
100049834;PAIN BI (ADEAL);PAINS SPECIAUX;574600.0;574600.0;2873.0;78.253;2179;63.25;True
042060008;MARGARINE RAMA 200G;margarine;570197.0;672841.0;1270.0;34.591;217;63.28;True
100536375;CONGEL BAHUT 280L BC STCC320 SMART;CONGELATEUR BAHUT;569152.0;671600.0;4.0;0.109;5;63.31;True
037080016;WHISKY CLAN CAMPBELL 75CL;WHISKY BLENDED ECOSSAIS;564081.0;665600.0;85.0;2.315;61;63.34;True
100517883;VODKA BELVEDERE PURE 75CL;VODKAS;562327.0;663550.0;23.0;0.626;14;63.37;True
037081002;GIN ROYAL STORK 75CL;GINS (alcools etrangers);560574.0;661500.0;126.0;3.432;86;63.4;True
100309271;VIN MOUSS JP CHENET ICE;MOUSSEUX FRANCAIS NATUREL;560397.0;661200.0;116.0;3.16;54;63.43;True
100525863;LAIT PDRE VEGET.SCHT 360G BLEU BR;LAIT EN POUDRE ENTIER;554736.0;604800.0;336.0;9.152;192;63.46;True
100632985;ASSOUPL LAV 4L SOUPLINE COLGATE;adouc/assoup classiques;554039.0;653750.0;70.0;1.907;68;63.49;True
017028588;HUILE OLIVE 50C RABIH;Huile d'olive        1638;553133.0;652650.0;112.0;3.051;92;63.52;True
100630651;CLIM SPLIT 1.5CV R410 12-FUSI SMART;SPLITS SYSTEMES 12000;552966.0;652500.0;5.0;0.136;5;63.55;True
100266879;LIQ VAISS CIT 1,5L CO;liquides vaisselle;552483.0;652050.0;207.0;5.638;57;63.58;True
049057006;S F ATLANT FISH AVEN 150G;SAUMONS FUMES        2838;550926.0;650100.0;90.0;2.451;63;63.61;True
100533687;MOUCH.FACIAL ULT.DX 180F X3PLIS STY;mouchoirs papiers boites;548706.0;647460.0;654.0;17.813;301;63.64;True
100062943;CHOC N/N INTENSE 70% 100G COTE D OR;CHOCOLAT NOIR NATURE;547260.0;645750.0;210.0;5.72;21;63.67;True
100536857;GAZIN 4FX AUTO 50X50 INOX SMART;CUISINIERE 4 FEUX GAZ;546101.0;644400.0;6.0;0.163;6;63.7;True
100580900;LAIT CS 1KG PREMIUM BNET RGE;LAIT CONCENTRE SUCRE;545844.0;595000.0;206.0;5.611;112;63.73;True
100012090;CONFIT CAN 4/6 CUISSES 1280G BTE;AUTRES CHARC SECHES  0414;540476.0;637770.0;23.0;0.626;21;63.76;True
004004564;QUAKER OATS SACHET 500G FLOCON D'AV;CEREALES A CUIRE;539394.0;636625.0;463.0;12.611;314;63.79;True
100512620;NECTAR GOYAVE TETR.1L PRESSEA;JUS DE FRUITS NECTARS;538200.0;634800.0;552.0;15.035;249;63.82;True
100251009;LAIT C N S BLEU 380G PEARL;LAIT CONCENTRE NON SUCRE;538012.0;586500.0;784.0;21.354;323;63.85;True
100533508;FRIGO 2 PORTES 249L/A+ SL HISENSE;FRIGO 2 PORTES       1475;536187.0;632700.0;3.0;0.082;3;63.87;True
100148455;SVT SANITEX 1P 29X29 X200 SANITEX;SERVIETTE JETABLE BLANCHE;532500.0;628350.0;426.0;11.603;80;63.9;True
006006327;CHOC LAIT EXTRA 200G COTE D'OR;CHOCOLAT AU LAIT NAT;530726.0;626250.0;167.0;4.549;22;63.93;True
100644462;SPLIT 2CV R410 SMART;SPLIT SYSTEMES 24000;529406.0;624700.0;3.0;0.082;3;63.96;True
100121992;PDT FRITE 10/10 1KG LT;FRITES SURGELEES;529364.0;624690.0;255.0;6.946;183;63.99;True
100535600;FRIGO COMB 2TIR 1CAS/160L/A+ ARGT;FRIGO COMBINE;529235.0;624500.0;5.0;0.136;5;64.02;True
100337500;VIN MOUSS BRUT BARON ARIGNAC;MOUSSEUX FRANCAIS NATUREL;528840.0;624000.0;130.0;3.541;37;64.05;True
100533509;FRIGO 2 PORTES 321L/A+ SL HISENSE;FRIGO 2 PORTES       1475;528644.0;623800.0;2.0;0.054;2;64.07;True
100071786;SAC POUB 50 L ACIPAC;SAC POUBELLE         2762;526423.0;620914.0;847.0;23.07;458;64.1;True
100576422;PAIN IVOIRE CHOCO  (S2P);PAINS SPECIAUX;525600.0;525600.0;1752.0;47.72;1255;64.13;True
100556087;JUS D.ORANGE 100% BRK 1L PRESSEA;JUS ORANGE;525084.0;619700.0;378.0;10.296;200;64.16;True
059767620;BALLE SERPIL/ORD/NRE(X40)CIREPCI;serpill�res;523619.0;618100.0;883.0;24.051;380;64.19;True
100195479;HARICOT VERT 450G PINGUIN;TOUS LEGUMES NATURES;522087.0;616147.0;550.0;14.981;166;64.21;True
100384495;PAP TOIL SUPER DECORE X10RLX DALLAS;papier toilette ouate;521485.0;615423.0;504.0;13.728;201;64.24;True
100238909;RIZ BASMATI DIABETIC LAL QUILLA 1KG;RIZ BASMATI;520750.0;520750.0;253.0;6.891;121;64.27;True
100217412;CACHACA AGUACANA 37,5% 70CL;AUTRES ALCOOLS;518025.0;611250.0;75.0;2.043;55;64.3;True
100425097;NECT ANAS BRK 1L DARCI;NECTAR AUTRES;517255.0;610294.0;720.0;19.611;310;64.33;True
059496000;PILE ALK AAX4 ENER002;PILES ALCALINES LR6 AA um;517000.0;610000.0;250.0;6.809;110;64.35;True
100067813;BEURRE 1/2 SEL 200G PRESIDENT;BEURRE DOUX          0539;516722.0;609734.0;213.0;5.802;76;64.38;True
